Frame ID; Time; Collision Count; Red Mushroom Count; Brown Mushroom Count; RL Position X; RL Position Y; RL Position Z; Game Position X; Game Position Y; Game Position Z; Rotation X; Rotation Y; Rotation Z; Navigation State
1288;00:06:26;0;0;0;0,1606032;0,7883043;-0,06551364;2,043451;0,009999931;-0,2136628;-0,1444829;0,1429206;-0,07992131;N
1289;00:06:27;0;0;0;0,1613008;0,7886212;-0,0655131;2,043451;0,009999931;-0,2136628;-0,14452;0,1424789;-0,07980309;N
1290;00:06:28;0;0;0;0,1613499;0,7885892;-0,06561354;2,043451;0,009999931;-0,2136628;-0,1444562;0,1421482;-0,07954746;N
1291;00:06:29;0;0;0;0,161594;0,7886712;-0,06575242;2,043451;0,009999931;-0,2136628;-0,1442969;0,1416074;-0,07915186;N
1292;00:06:31;0;0;0;0,1622325;0,7890287;-0,06577811;2,043451;0,009999931;-0,2136628;-0,1440365;0,1409702;-0,07864963;N
1293;00:06:32;0;0;0;0,1623269;0,7890982;-0,06611648;2,043451;0,009999931;-0,2136628;-0,1436763;0,1403048;-0,07833084;N
1294;00:06:33;0;0;0;0,1624645;0,7892824;-0,06629696;2,043451;0,009999931;-0,2136628;-0,143447;0,1395827;-0,078471;N
1295;00:06:34;0;0;0;0,1628379;0,7897;-0,06639889;2,043451;0,009999931;-0,2136628;-0,1432007;0,1387509;-0,07900108;N
1296;00:06:35;0;0;0;0,1626438;0,7898256;-0,06653437;2,043451;0,009999931;-0,2136628;-0,1428533;0,1380145;-0,07968137;N
1297;00:06:36;0;0;0;0,1626052;0,790062;-0,06671694;2,043451;0,009999931;-0,2136628;-0,1423171;0,1369188;-0,08055358;N
1298;00:06:37;0;0;0;0,1626903;0,7903489;-0,06706157;2,043451;0,009999931;-0,2136628;-0,1416662;0,1358295;-0,0814567;N
1299;00:06:38;0;0;0;0,1626409;0,7905563;-0,06718716;2,043451;0,009999931;-0,2136628;-0,1409432;0,1347058;-0,08238824;N
1300;00:06:40;0;0;0;0,1625694;0,7907575;-0,06726244;2,043451;0,009999931;-0,2136628;-0,1402418;0,1337091;-0,08338852;N
1301;00:06:41;0;0;0;0,1623243;0,7910176;-0,06735018;2,043451;0,009999931;-0,2136628;-0,1396413;0,1328564;-0,08434808;N
1302;00:06:42;0;0;0;0,162161;0,7911167;-0,06754515;2,043451;0,009999931;-0,2136628;-0,1388644;0,1321995;-0,08509342;N
1303;00:06:43;0;0;0;0,1620961;0,7913358;-0,06753585;2,043451;0,009999931;-0,2136628;-0,1381233;0,1318285;-0,08580413;N
1304;00:06:44;0;0;0;0,161883;0,7915784;-0,06751648;2,043451;0,009999931;-0,2136628;-0,1373866;0,1313591;-0,08662304;N
1305;00:06:45;0;0;0;0,1614946;0,7916611;-0,06733653;2,043451;0,009999931;-0,2136628;-0,1367787;0,1313689;-0,08777317;N
1306;00:06:46;0;0;0;0,1613356;0,7918424;-0,06723633;2,043451;0,009999931;-0,2136628;-0,1363385;0,1312522;-0,0889316;N
1307;00:06:47;0;0;0;0,1611;0,7919472;-0,06731156;2,043451;0,009999931;-0,2136628;-0,1359106;0,1312551;-0,09013835;N
1308;00:06:48;0;0;0;0,1609358;0,7920733;-0,06720445;2,043451;0,009999931;-0,2136628;-0,1356889;0,1313741;-0,09115588;N
1309;00:06:50;0;0;0;0,1608113;0,7921806;-0,06712171;2,043451;0,009999931;-0,2136628;-0,1354633;0,1316334;-0,09227863;N
1310;00:06:51;0;0;0;0,1606797;0,7922644;-0,06704953;2,043451;0,009999931;-0,2136628;-0,1354523;0,1318082;-0,09297179;N
1311;00:06:52;0;0;0;0,1604759;0,7921939;-0,06712595;2,043451;0,009999931;-0,2136628;-0,1354369;0,1321312;-0,09358555;N
1312;00:06:53;0;0;0;0,1604706;0,7921788;-0,067103;2,043451;0,009999931;-0,2136628;-0,1353345;0,1323992;-0,09374732;N
1313;00:06:54;0;0;0;0,1603605;0,7922103;-0,06712946;2,043451;0,009999931;-0,2136628;-0,1352278;0,1324666;-0,09354409;N
1314;00:06:55;0;0;0;0,1602038;0,7920373;-0,06721458;2,043451;0,009999931;-0,2136628;-0,1350545;0,132704;-0,09312369;N
1315;00:06:56;0;0;0;0,160247;0,7919708;-0,0672296;2,043451;0,009999931;-0,2136628;-0,1350582;0,1328428;-0,09265075;N
1316;00:06:57;0;0;0;0,1604439;0,7919253;-0,06718341;2,043451;0,009999931;-0,2136628;-0,1353382;0,1328606;-0,09206352;N
1317;00:06:59;0;0;0;0,1604365;0,7917202;-0,06724826;2,043451;0,009999931;-0,2136628;-0,1353199;0,1329207;-0,09129357;N
1318;00:06:60;0;0;0;0,16058;0,7916352;-0,06729946;2,043451;0,009999931;-0,2136628;-0,1353779;0,1327375;-0,09051654;N
1319;00:06:61;0;0;0;0,160992;0,7915676;-0,06726745;2,043451;0,009999931;-0,2136628;-0,1353996;0,1324648;-0,08965182;N
1320;00:06:62;0;0;0;0,1610531;0,7913842;-0,06743476;2,043451;0,009999931;-0,2136628;-0,1353421;0,1319168;-0,08866137;N
1321;00:06:63;0;0;0;0,1612507;0,7913232;-0,06749919;2,043451;0,009999931;-0,2136628;-0,1352018;0,1315102;-0,0878185;N
1322;00:06:64;0;0;0;0,1613489;0,7911867;-0,06767616;2,043451;0,009999931;-0,2136628;-0,1350238;0,1308768;-0,0869156;N
1323;00:06:65;0;0;0;0,1615704;0,7911779;-0,06773713;2,043451;0,009999931;-0,2136628;-0,1349441;0,1302566;-0,08647346;N
1324;00:06:66;0;0;0;0,1617876;0,7911968;-0,06778434;2,043451;0,009999931;-0,2136628;-0,1348733;0,1297575;-0,08601653;N
1325;00:06:67;0;0;0;0,1619855;0,7911782;-0,06783339;2,043451;0,009999931;-0,2136628;-0,134737;0,129339;-0,0857342;N
1326;00:06:69;0;0;0;0,1621984;0,7912324;-0,06786141;2,043451;0,009999931;-0,2136628;-0,1346271;0,1290052;-0,08561555;N
1327;00:06:70;0;0;0;0,1623741;0,7913482;-0,0678561;2,043451;0,009999931;-0,2136628;-0,1345948;0,1284499;-0,0857925;N
1328;00:06:71;0;0;0;0,1624948;0,7914445;-0,06784227;2,043451;0,009999931;-0,2136628;-0,1344053;0,1281956;-0,08600301;N
1329;00:06:72;0;0;0;0,162418;0,7914795;-0,06764081;2,043451;0,009999931;-0,2136628;-0,1342705;0,1280937;-0,08605611;N
1330;00:06:73;0;0;0;0,1625713;0,7916278;-0,06755278;2,043451;0,009999931;-0,2136628;-0,1338519;0,1280426;-0,08644223;N
1331;00:06:74;0;0;0;0,1636385;0,7922869;-0,06738368;2,043451;0,009999931;-0,2136628;-0,1334322;0,1279667;-0,08670139;N
1332;00:06:75;0;0;0;0,1637701;0,7924755;-0,06725809;2,043451;0,009999931;-0,2136628;-0,1330986;0,1281966;-0,08718666;N
1333;00:06:76;0;0;0;0,163879;0,792662;-0,06711832;2,043451;0,009999931;-0,2136628;-0,1329011;0,1283709;-0,08774146;N
1334;00:06:78;0;0;0;0,1645633;0,7933078;-0,06676349;2,043451;0,009999931;-0,2136628;-0,1326467;0,1286027;-0,08842471;N
1335;00:06:79;0;0;0;0,1646234;0,7934654;-0,06655571;2,043451;0,009999931;-0,2136628;-0,1322342;0,1288886;-0,08916961;N
1336;00:06:80;0;0;0;0,1647002;0,793602;-0,0663459;2,043451;0,009999931;-0,2136628;-0,1317217;0,1291743;-0,08989905;N
1337;00:06:81;0;0;0;0,1656209;0,7941983;-0,06590214;2,043451;0,009999931;-0,2136628;-0,1312875;0,1295549;-0,09059047;N
1338;00:06:82;0;0;0;0,1657263;0,7943099;-0,06566653;2,043451;0,009999931;-0,2136628;-0,1308426;0,1299231;-0,09116122;N
1339;00:06:83;0;0;0;0,1658136;0,7944074;-0,06540403;2,043451;0,009999931;-0,2136628;-0,1306325;0,130382;-0,09174315;N
1340;00:06:84;0;0;0;0,1664943;0,7948892;-0,06519243;2,043451;0,009999931;-0,2136628;-0,1301862;0,1308372;-0,09198841;N
1341;00:06:85;0;0;0;0,1665658;0,7949705;-0,06496498;2,043451;0,009999931;-0,2136628;-0,1298642;0,1313414;-0,09230391;N
1342;00:06:86;0;0;0;0,1666275;0,7950565;-0,06479308;2,043451;0,009999931;-0,2136628;-0,1294562;0,1320152;-0,09249007;N
1343;00:06:88;0;0;0;0,1674832;0,7955211;-0,06454065;2,043451;0,009999931;-0,2136628;-0,129054;0,1326076;-0,09268365;N
1344;00:06:89;0;0;0;0,1675082;0,7955905;-0,06442186;2,043451;0,009999931;-0,2136628;-0,1288989;0,1330171;-0,09309952;N
1345;00:06:90;0;0;0;0,1680506;0,7960767;-0,06421229;2,043451;0,009999931;-0,2136628;-0,1288428;0,1332307;-0,09340245;N
1346;00:06:91;0;0;0;0,1678153;0,795961;-0,06421599;2,043451;0,009999931;-0,2136628;-0,128751;0,1332943;-0,09360001;N
1347;00:06:92;0;0;0;0,1678685;0,7959793;-0,06417117;2,043451;0,009999931;-0,2136628;-0,128552;0,1332571;-0,09348004;N
1348;00:06:93;0;0;0;0,1679398;0,7959999;-0,06412807;2,043451;0,009999931;-0,2136628;-0,1282207;0,1332883;-0,09338967;N
1349;00:06:94;0;0;0;0,1673335;0,7956915;-0,06427553;2,043451;0,009999931;-0,2136628;-0,127877;0,1333583;-0,09345892;N
1350;00:06:95;0;0;0;0,1674136;0,7957587;-0,06423667;2,043451;0,009999931;-0,2136628;-0,1278974;0,1334658;-0,09353306;N
1351;00:06:97;0;0;0;0,1674746;0,7958266;-0,06419125;2,043451;0,009999931;-0,2136628;-0,1281354;0,1334538;-0,09373075;N
1352;00:06:98;0;0;0;0,166839;0,7954996;-0,06424358;2,043451;0,009999931;-0,2136628;-0,1284307;0,1334582;-0,09387521;N
1353;00:06:99;0;0;0;0,166927;0,7954931;-0,06418249;2,043451;0,009999931;-0,2136628;-0,1286886;0,1334683;-0,0939502;N
1354;00:07:00;0;0;0;0,1670195;0,7954784;-0,0641211;2,043451;0,009999931;-0,2136628;-0,1289485;0,1334528;-0,09382986;N
1355;00:07:01;0;0;0;0,1662806;0,7951087;-0,06420907;2,043451;0,009999931;-0,2136628;-0,1293523;0,1335757;-0,09371059;N
1356;00:07:02;0;0;0;0,1664091;0,7950588;-0,06419644;2,043451;0,009999931;-0,2136628;-0,1297264;0,1335;-0,09312054;N
1357;00:07:03;0;0;0;0,1665901;0,7949894;-0,06420889;2,043451;0,009999931;-0,2136628;-0,130127;0,133557;-0,09217972;N
1358;00:07:04;0;0;0;0,1659728;0,794576;-0,06427059;2,043451;0,009999931;-0,2136628;-0,1306225;0,1334877;-0,09116134;N
1359;00:07:05;0;0;0;0,1661509;0,7945015;-0,06431505;2,043451;0,009999931;-0,2136628;-0,1310897;0,1334884;-0,09017959;N
1360;00:07:07;0;0;0;0,1660522;0,7942805;-0,06442657;2,043451;0,009999931;-0,2136628;-0,1315075;0,1333337;-0,0892158;N
1361;00:07:08;0;0;0;0,1659943;0,7940906;-0,06466261;2,043451;0,009999931;-0,2136628;-0,1317735;0,1332866;-0,08843054;N
1362;00:07:09;0;0;0;0,1661009;0,7940655;-0,0647094;2,043451;0,009999931;-0,2136628;-0,1322157;0,1332366;-0,08786954;N
1363;00:07:10;0;0;0;0,166104;0,7939298;-0,06475428;2,043451;0,009999931;-0,2136628;-0,1324628;0,1331847;-0,08739176;N
1364;00:07:11;0;0;0;0,1660165;0,7937925;-0,06495348;2,043451;0,009999931;-0,2136628;-0,1327127;0,1333559;-0,08723401;N
1365;00:07:12;0;0;0;0,1661192;0,7937941;-0,06496218;2,043451;0,009999931;-0,2136628;-0,1328417;0,1334631;-0,08716483;N
1366;00:07:13;0;0;0;0,1662086;0,7937842;-0,06496045;2,043451;0,009999931;-0,2136628;-0,1327979;0,1334625;-0,08722842;N
1367;00:07:14;0;0;0;0,1661028;0,7935343;-0,06512794;2,043451;0,009999931;-0,2136628;-0,1327972;0,1335367;-0,08718465;N
1368;00:07:15;0;0;0;0,1662112;0,7935504;-0,06509104;2,043451;0,009999931;-0,2136628;-0,1328072;0,1335055;-0,08720025;N
1369;00:07:17;0;0;0;0,1663367;0,7935562;-0,06505546;2,043451;0,009999931;-0,2136628;-0,1326798;0,1335817;-0,087117;N
1370;00:07:18;0;0;0;0,165924;0,7933266;-0,06501713;2,043451;0,009999931;-0,2136628;-0,1326112;0,1334769;-0,0870848;N
1371;00:07:19;0;0;0;0,1660517;0,7933955;-0,06493482;2,043451;0,009999931;-0,2136628;-0,1325755;0,1335955;-0,08698952;N
1372;00:07:20;0;0;0;0,165969;0,7933111;-0,06489727;2,043451;0,009999931;-0,2136628;-0,132472;0,1335859;-0,08695164;N
1373;00:07:21;0;0;0;0,1658672;0,7932665;-0,06503895;2,043451;0,009999931;-0,2136628;-0,1323094;0,1336438;-0,08707317;N
1374;00:07:22;0;0;0;0,1659633;0,7933654;-0,06501636;2,043451;0,009999931;-0,2136628;-0,1320879;0,1336664;-0,08720896;N
1375;00:07:23;0;0;0;0,1656162;0,793349;-0,06509784;2,043451;0,009999931;-0,2136628;-0,1320462;0,1336195;-0,08736071;N
1376;00:07:24;0;0;0;0,1655158;0,793321;-0,06525716;2,043451;0,009999931;-0,2136628;-0,1319493;0,1335668;-0,08760902;N
1377;00:07:26;0;0;0;0,1656064;0,7934207;-0,06524345;2,043451;0,009999931;-0,2136628;-0,1320079;0,1334646;-0,08790781;N
1378;00:07:27;0;0;0;0,1656142;0,7934145;-0,06524959;2,043451;0,009999931;-0,2136628;-0,132109;0,1333225;-0,08799756;N
1379;00:07:28;0;0;0;0,1655017;0,7933694;-0,06540576;2,043451;0,009999931;-0,2136628;-0,1322557;0,133133;-0,08826669;N
1380;00:07:29;0;0;0;0,1656107;0,7934452;-0,06541142;2,043451;0,009999931;-0,2136628;-0,1323221;0,1329198;-0,08847053;N
1381;00:07:30;0;0;0;0,1653949;0,7933736;-0,06547579;2,043451;0,009999931;-0,2136628;-0,1324404;0,1325342;-0,0887721;N
1382;00:07:31;0;0;0;0,1652843;0,7932952;-0,06550863;2,043451;0,009999931;-0,2136628;-0,1323845;0,1323962;-0,08876764;N
1383;00:07:32;0;0;0;0,1654197;0,7933332;-0,06548837;2,043451;0,009999931;-0,2136628;-0,132375;0,132275;-0,08879104;N
1384;00:07:33;0;0;0;0,1652776;0,7932274;-0,06550279;2,043451;0,009999931;-0,2136628;-0,1327102;0,1321433;-0,08886018;N
1385;00:07:34;0;0;0;0,1651169;0,7930824;-0,06543192;2,043451;0,009999931;-0,2136628;-0,1329091;0,1323892;-0,08871315;N
1386;00:07:36;0;0;0;0,165228;0,7930817;-0,06538275;2,043451;0,009999931;-0,2136628;-0,1330603;0,132537;-0,08837049;N
1387;00:07:37;0;0;0;0,1651164;0,793042;-0,06537941;2,043451;0,009999931;-0,2136628;-0,133415;0,1326445;-0,0877173;N
1388;00:07:38;0;0;0;0,1649743;0,7928851;-0,0653784;2,043451;0,009999931;-0,2136628;-0,1336624;0,1328643;-0,08726443;N
1389;00:07:39;0;0;0;0,1651067;0,7928535;-0,06533238;2,043451;0,009999931;-0,2136628;-0,1338706;0,1328841;-0,08670495;N
1390;00:07:40;0;0;0;0,165044;0,7927052;-0,06534466;2,043451;0,009999931;-0,2136628;-0,1341871;0,1327287;-0,08605129;N
1391;00:07:41;0;0;0;0,1648961;0,7925523;-0,06533977;2,043451;0,009999931;-0,2136628;-0,1342734;0,1325751;-0,08557183;N
1392;00:07:42;0;0;0;0,1650025;0,792591;-0,06532434;2,043451;0,009999931;-0,2136628;-0,1346493;0,132194;-0,08544611;N
1393;00:07:43;0;0;0;0,1648618;0,7925118;-0,06535694;2,043451;0,009999931;-0,2136628;-0,134726;0,1317919;-0,08525297;N
1394;00:07:45;0;0;0;0,1647698;0,7924181;-0,06555566;2,043451;0,009999931;-0,2136628;-0,134536;0,1314564;-0,08508442;N
1395;00:07:46;0;0;0;0,1648196;0,7924727;-0,06552866;2,043451;0,009999931;-0,2136628;-0,134395;0,1310537;-0,08510755;N
1396;00:07:47;0;0;0;0,1647545;0,7924166;-0,06549165;2,043451;0,009999931;-0,2136628;-0,1343522;0,1307019;-0,08513131;N
1397;00:07:48;0;0;0;0,1645178;0,7922924;-0,06543121;2,043451;0,009999931;-0,2136628;-0,1341458;0,1304748;-0,0855564;N
1398;00:07:49;0;0;0;0,1645437;0,7922793;-0,06531724;2,043451;0,009999931;-0,2136628;-0,1342233;0,1304207;-0,08622849;N
1399;00:07:50;0;0;0;0,1645654;0,7922328;-0,06519482;2,043451;0,009999931;-0,2136628;-0,1344716;0,1303478;-0,08668104;N
1400;00:07:51;0;0;0;0,1644691;0,792034;-0,06532648;2,043451;0,009999931;-0,2136628;-0,1345502;0,1302902;-0,08693934;N
1401;00:07:52;0;0;0;0,164579;0,7919731;-0,06528625;2,043451;0,009999931;-0,2136628;-0,1344786;0,1302422;-0,08676524;N
1402;00:07:53;0;0;0;0,1647123;0,7919272;-0,06528011;2,043451;0,009999931;-0,2136628;-0,134598;0,130198;-0,08628879;N
1403;00:07:55;0;0;0;0,1645921;0,7917377;-0,06540278;2,043451;0,009999931;-0,2136628;-0,1347706;0,1301536;-0,08603694;N
1404;00:07:56;0;0;0;0,1646913;0,7916729;-0,06547794;2,043451;0,009999931;-0,2136628;-0,1351324;0,1300529;-0,08567491;N
1405;00:07:57;0;0;0;0,1646734;0,7915426;-0,06560591;2,043451;0,009999931;-0,2136628;-0,135574;0,1298553;-0,08535288;N
1406;00:07:58;0;0;0;0,1645647;0,7913331;-0,06590638;2,043451;0,009999931;-0,2136628;-0,1360713;0,1294612;-0,08466549;N
1407;00:07:59;0;0;0;0,1647404;0,791266;-0,06615469;2,043451;0,009999931;-0,2136628;-0,1366566;0,1289966;-0,08396704;N
1408;00:07:60;0;0;0;0,1648079;0,7911242;-0,06642643;2,043451;0,009999931;-0,2136628;-0,1373583;0,1284115;-0,08336042;N
1409;00:07:61;0;0;0;0,1648525;0,7908962;-0,06677613;2,043451;0,009999931;-0,2136628;-0,1380315;0,127728;-0,08233938;N
1410;00:07:62;0;0;0;0,1652099;0,7908284;-0,06706485;2,043451;0,009999931;-0,2136628;-0,1388491;0,1271995;-0,08143709;N
1411;00:07:64;0;0;0;0,1656898;0,7908052;-0,06734434;2,043451;0,009999931;-0,2136628;-0,139809;0,1266844;-0,08021401;N
1412;00:07:65;0;0;0;0,1659836;0,7906964;-0,06772682;2,043451;0,009999931;-0,2136628;-0,140828;0,1263911;-0,07885431;N
1413;00:07:66;0;0;0;0,166561;0,7907392;-0,06807235;2,043451;0,009999931;-0,2136628;-0,1417528;0,1261776;-0,07737399;N
1414;00:07:67;0;0;0;0,1668915;0,7907577;-0,06853548;2,043451;0,009999931;-0,2136628;-0,1428459;0,1259957;-0,07605743;N
1415;00:07:68;0;0;0;0,1673404;0,7908098;-0,06893274;2,043451;0,009999931;-0,2136628;-0,14407;0,1258404;-0,07469344;N
1416;00:07:69;0;0;0;0,1679763;0,7910065;-0,06935474;2,043451;0,009999931;-0,2136628;-0,1451067;0,1253591;-0,07343855;N
1417;00:07:70;0;0;0;0,1687766;0,7913238;-0,06976709;2,043451;0,009999931;-0,2136628;-0,1462247;0,1248536;-0,07228903;N
1418;00:07:71;0;0;0;0,1692206;0,7914868;-0,07034716;2,043451;0,009999931;-0,2136628;-0,1472309;0,1243146;-0,07154024;N
1419;00:07:72;0;0;0;0,1698142;0,7918058;-0,07085881;2,043451;0,009999931;-0,2136628;-0,1479694;0,123529;-0,07109273;N
1420;00:07:74;0;0;0;0,1704971;0,7921343;-0,0713037;2,043451;0,009999931;-0,2136628;-0,1488105;0,1224761;-0,07081138;N
1421;00:07:75;0;0;0;0,1707658;0,7923831;-0,07190982;2,043451;0,009999931;-0,2136628;-0,1492274;0,1210878;-0,07109149;N
1422;00:07:76;0;0;0;0,1711794;0,7927625;-0,07239398;2,043451;0,009999931;-0,2136628;-0,1494949;0,1195808;-0,07155977;N
1423;00:07:77;0;0;0;0,1713847;0,7931501;-0,07283005;2,043451;0,009999931;-0,2136628;-0,1495945;0,117489;-0,07254949;N
1424;00:07:78;0;0;0;0,1713718;0,7933943;-0,07328781;2,043451;0,009999931;-0,2136628;-0,1493791;0,1155021;-0,07386029;N
1425;00:07:79;0;0;0;0,1716038;0,7937517;-0,07359448;2,043451;0,009999931;-0,2136628;-0,1492555;0,113711;-0,07514765;N
1426;00:07:80;0;0;0;0,1715246;0,7940903;-0,07380375;2,043451;0,009999931;-0,2136628;-0,1490754;0,1118755;-0,07702324;N
1427;00:07:81;0;0;0;0,1714286;0,7942346;-0,0740101;2,043451;0,009999931;-0,2136628;-0,1488018;0,1102162;-0,07838771;N
1428;00:07:82;0;0;0;0,1715704;0,7944749;-0,07409862;2,043451;0,009999931;-0,2136628;-0,1483577;0,1086329;-0,07946004;N
1429;00:07:84;0;0;0;0,1728081;0,7952885;-0,07372329;2,043451;0,009999931;-0,2136628;-0,1478353;0,1071129;-0,08007504;N
1430;00:07:85;0;0;0;0,1726536;0,7952892;-0,07376096;2,043451;0,009999931;-0,2136628;-0,147243;0,1059191;-0,08042365;N
1431;00:07:86;0;0;0;0,1727339;0,7954616;-0,07366517;2,043451;0,009999931;-0,2136628;-0,1467941;0,1046729;-0,08063142;N
1432;00:07:87;0;0;0;0,1739551;0,7963497;-0,07313713;2,043451;0,009999931;-0,2136628;-0,1463311;0,1038343;-0,08070818;N
1433;00:07:88;0;0;0;0,1736888;0,7963215;-0,07303026;2,043451;0,009999931;-0,2136628;-0,1460157;0,103211;-0,08074974;N
1434;00:07:89;0;0;0;0,1736802;0,7964481;-0,07282886;2,043451;0,009999931;-0,2136628;-0,1455414;0,1028293;-0,08072361;N
1435;00:07:90;0;0;0;0,1750454;0,7973992;-0,07220784;2,043451;0,009999931;-0,2136628;-0,1450587;0,1028221;-0,08037727;N
1436;00:07:91;0;0;0;0,1746627;0,7973348;-0,07214078;2,043451;0,009999931;-0,2136628;-0,1445144;0,1028752;-0,08013973;N
1437;00:07:93;0;0;0;0,174611;0,7975019;-0,07192203;2,043451;0,009999931;-0,2136628;-0,1440282;0,1030742;-0,08024027;N
1438;00:07:94;0;0;0;0,1758569;0,7984487;-0,071327;2,043451;0,009999931;-0,2136628;-0,1437182;0,1033321;-0,08049197;N
1439;00:07:95;0;0;0;0,175449;0,7984069;-0,07114217;2,043451;0,009999931;-0,2136628;-0,1436452;0,1036488;-0,08092692;N
1440;00:07:96;0;0;0;0,1754948;0,7985848;-0,07084593;2,043451;0,009999931;-0,2136628;-0,1437633;0,1039405;-0,08143576;N
1441;00:07:97;0;0;0;0,1767639;0,7994378;-0,07023582;2,043451;0,009999931;-0,2136628;-0,143903;0,1039917;-0,08196291;N
1442;00:07:98;0;0;0;0,1765226;0,7993328;-0,06998077;2,043451;0,009999931;-0,2136628;-0,1438726;0,1039422;-0,08226708;N
1443;00:07:99;0;0;0;0,1766576;0,7994249;-0,06973067;2,043451;0,009999931;-0,2136628;-0,143897;0,1038333;-0,08266801;N
1444;00:08:00;0;0;0;0,1777796;0,8000942;-0,06928447;2,043451;0,009999931;-0,2136628;-0,1440831;0,1036785;-0,0832085;N
1445;00:08:01;0;0;0;0,1776522;0,7999347;-0,06925777;2,043451;0,009999931;-0,2136628;-0,1443016;0,103723;-0,08377678;N
1446;00:08:03;0;0;0;0,1779357;0,8000339;-0,06908241;2,043451;0,009999931;-0,2136628;-0,1445723;0,1037552;-0,08442214;N
1447;00:08:04;0;0;0;0,1789416;0,8006672;-0,06875899;2,043451;0,009999931;-0,2136628;-0,1451277;0,103572;-0,08505098;N
1448;00:08:05;0;0;0;0,178898;0,8005903;-0,06867042;2,043451;0,009999931;-0,2136628;-0,1455318;0,1035929;-0,08538748;N
1449;00:08:06;0;0;0;0,1792239;0,800786;-0,06850687;2,043451;0,009999931;-0,2136628;-0,1462348;0,1033276;-0,08570211;N
1450;00:08:07;0;0;0;0,180077;0,801395;-0,06819764;2,043451;0,009999931;-0,2136628;-0,1469412;0,1029042;-0,08579583;N
1451;00:08:08;0;0;0;0,1799792;0,8013527;-0,06818852;2,043451;0,009999931;-0,2136628;-0,1474925;0,1023352;-0,08606522;N
1452;00:08:09;0;0;0;0,1802429;0,8015257;-0,06793228;2,043451;0,009999931;-0,2136628;-0,1480332;0,1018457;-0,08666217;N
1453;00:08:10;0;0;0;0,1808363;0,8020561;-0,06756178;2,043451;0,009999931;-0,2136628;-0,1485383;0,1014737;-0,08747898;N
1454;00:08:12;0;0;0;0,1807808;0,8019549;-0,0672808;2,043451;0,009999931;-0,2136628;-0,1485837;0,1015325;-0,08822829;N
1455;00:08:13;0;0;0;0,1811105;0,8020727;-0,06694117;2,043451;0,009999931;-0,2136628;-0,1486209;0,1016885;-0,08882758;N
1456;00:08:14;0;0;0;0,1817559;0,8024454;-0,06647977;2,043451;0,009999931;-0,2136628;-0,1483682;0,1019576;-0,08942319;N
1457;00:08:15;0;0;0;0,1817838;0,8022081;-0,06618151;2,043451;0,009999931;-0,2136628;-0,1478132;0,1023943;-0,08969726;N
1458;00:08:16;0;0;0;0,1821891;0,8021908;-0,0657787;2,043451;0,009999931;-0,2136628;-0,1472942;0,1027418;-0,08978473;N
1459;00:08:17;0;0;0;0,1832296;0,8024654;-0,06517443;2,043451;0,009999931;-0,2136628;-0,1469384;0,1030595;-0,08967366;N
1460;00:08:18;0;0;0;0,1833204;0,8021662;-0,06496838;2,043451;0,009999931;-0,2136628;-0,146539;0,1034938;-0,08927542;N
1461;00:08:19;0;0;0;0,1837908;0,8021294;-0,06454489;2,043451;0,009999931;-0,2136628;-0,1463757;0,1037753;-0,08864167;N
1462;00:08:20;0;0;0;0,1849443;0,8023962;-0,0639424;2,043451;0,009999931;-0,2136628;-0,1465698;0,1039287;-0,08797786;N
1463;00:08:22;0;0;0;0,1849066;0,8021426;-0,06381723;2,043451;0,009999931;-0,2136628;-0,1466913;0,1038437;-0,08723339;N
1464;00:08:23;0;0;0;0,1852211;0,8021358;-0,06354752;2,043451;0,009999931;-0,2136628;-0,146759;0,1036786;-0,08663905;N
1465;00:08:24;0;0;0;0,1858696;0,8024358;-0,0632346;2,043451;0,009999931;-0,2136628;-0,1467949;0,1034252;-0,08641877;N
1466;00:08:25;0;0;0;0,1856247;0,8021074;-0,06345174;2,043451;0,009999931;-0,2136628;-0,1467348;0,1031578;-0,08705538;N
1467;00:08:26;0;0;0;0,185836;0,8021142;-0,06338385;2,043451;0,009999931;-0,2136628;-0,1470822;0,1027347;-0,08776395;N
1468;00:08:27;0;0;0;0,1866015;0,8024089;-0,06321463;2,043451;0,009999931;-0,2136628;-0,147667;0,1018366;-0,08866636;N
1469;00:08:28;0;0;0;0,1864349;0,8021697;-0,06360647;2,043451;0,009999931;-0,2136628;-0,1478084;0,1007838;-0,08921915;N
1470;00:08:29;0;0;0;0,1866781;0,8022208;-0,06374046;2,043451;0,009999931;-0,2136628;-0,1478733;0,09974289;-0,08937686;N
1471;00:08:31;0;0;0;0,1873518;0,8025408;-0,06384745;2,043451;0,009999931;-0,2136628;-0,1480004;0,09869932;-0,08958877;N
1472;00:08:32;0;0;0;0,1871003;0,8024701;-0,06416753;2,043451;0,009999931;-0,2136628;-0,1482883;0,09745358;-0,08973801;N
1473;00:08:33;0;0;0;0,1872708;0,8026395;-0,06444666;2,043451;0,009999931;-0,2136628;-0,1486163;0,09647026;-0,09026299;N
1474;00:08:34;0;0;0;0,1874529;0,8030066;-0,0647451;2,043451;0,009999931;-0,2136628;-0,1492524;0,0954138;-0,09157649;N
1475;00:08:35;0;0;0;0,1871387;0,8029487;-0,0651913;2,043451;0,009999931;-0,2136628;-0,1501325;0,09430609;-0,0932951;N
